,time (s),Channel 1 (V),Channel 2 (V)
568,-0.01384,1.44,0.9
569,-0.013819999999999999,1.44,0.9
570,-0.0138,1.44,0.9
571,-0.013779999999999999,1.44,0.92
572,-0.01376,1.44,0.92
573,-0.013739999999999999,1.46,0.92
574,-0.01372,1.46,0.9400000000000001
575,-0.013699999999999999,1.46,0.9400000000000001
576,-0.01368,1.46,0.9400000000000001
577,-0.013659999999999999,1.48,0.96
578,-0.01364,1.48,0.96
579,-0.013619999999999998,1.48,0.96
580,-0.0136,1.5,0.96
581,-0.01358,1.5,0.96
582,-0.01356,1.5,0.98
583,-0.01354,1.5,0.98
584,-0.013519999999999999,1.5,0.98
585,-0.0135,1.52,0.98
586,-0.013479999999999999,1.52,1.0
587,-0.01346,1.52,1.0
588,-0.013439999999999999,1.52,1.0
589,-0.01342,1.52,1.02
590,-0.013399999999999999,1.54,1.02
591,-0.01338,1.54,1.02
592,-0.013359999999999999,1.54,1.02
593,-0.01334,1.54,1.02
594,-0.013319999999999999,1.54,1.02
595,-0.0133,1.54,1.04
596,-0.013279999999999998,1.54,1.04
597,-0.01326,1.56,1.04
598,-0.01324,1.56,1.04
599,-0.013219999999999999,1.56,1.04
600,-0.0132,1.56,1.06
601,-0.013179999999999999,1.56,1.06
602,-0.01316,1.58,1.06
603,-0.013139999999999999,1.58,1.06
604,-0.01312,1.58,1.06
605,-0.013099999999999999,1.58,1.08
606,-0.01308,1.58,1.08
607,-0.013059999999999999,1.58,1.08
608,-0.01304,1.6,1.08
609,-0.013019999999999999,1.6,1.08
610,-0.013,1.6,1.08
611,-0.012979999999999998,1.6,1.08
612,-0.01296,1.6,1.08
613,-0.012939999999999998,1.6,1.08
614,-0.01292,1.6,1.08
615,-0.0129,1.6,1.1
616,-0.012879999999999999,1.6,1.1
617,-0.01286,1.6,1.1
618,-0.012839999999999999,1.6,1.1
619,-0.01282,1.62,1.1
620,-0.012799999999999999,1.62,1.1
621,-0.01278,1.62,1.1
622,-0.012759999999999999,1.62,1.1
623,-0.01274,1.62,1.12
624,-0.012719999999999999,1.62,1.12
625,-0.0127,1.62,1.12
626,-0.012679999999999999,1.62,1.12
627,-0.01266,1.62,1.12
628,-0.012639999999999998,1.62,1.12
629,-0.01262,1.62,1.12
630,-0.012599999999999998,1.62,1.12
631,-0.01258,1.62,1.12
632,-0.01256,1.62,1.12
633,-0.012539999999999999,1.62,1.12
634,-0.01252,1.62,1.12
635,-0.012499999999999999,1.62,1.12
636,-0.01248,1.62,1.12
637,-0.012459999999999999,1.62,1.12
638,-0.01244,1.62,1.12
639,-0.012419999999999999,1.62,1.12
640,-0.0124,1.62,1.12
641,-0.012379999999999999,1.62,1.12
642,-0.01236,1.62,1.12
643,-0.012339999999999999,1.62,1.1400000000000001
644,-0.01232,1.62,1.1400000000000001
645,-0.012299999999999998,1.62,1.1400000000000001
646,-0.01228,1.62,1.1400000000000001
647,-0.012259999999999998,1.62,1.1400000000000001
648,-0.01224,1.62,1.1400000000000001
649,-0.01222,1.62,1.1400000000000001
650,-0.012199999999999999,1.62,1.1400000000000001
651,-0.01218,1.62,1.1400000000000001
652,-0.012159999999999999,1.62,1.1400000000000001
653,-0.01214,1.62,1.1400000000000001
654,-0.012119999999999999,1.6,1.1400000000000001
655,-0.0121,1.6,1.1400000000000001
656,-0.012079999999999999,1.6,1.1400000000000001
657,-0.01206,1.6,1.1400000000000001
658,-0.012039999999999999,1.6,1.1400000000000001
659,-0.01202,1.6,1.1400000000000001
660,-0.011999999999999999,1.6,1.1400000000000001
661,-0.01198,1.6,1.1400000000000001
662,-0.011959999999999998,1.6,1.1400000000000001
663,-0.01194,1.6,1.1400000000000001
664,-0.011919999999999998,1.6,1.12
665,-0.011899999999999999,1.58,1.12
666,-0.01188,1.58,1.12
667,-0.011859999999999999,1.58,1.12
668,-0.01184,1.58,1.12
669,-0.011819999999999999,1.58,1.12
670,-0.0118,1.58,1.12
671,-0.011779999999999999,1.58,1.12
672,-0.01176,1.56,1.12
673,-0.011739999999999999,1.56,1.12
674,-0.01172,1.56,1.12
675,-0.011699999999999999,1.56,1.12
676,-0.01168,1.56,1.12
677,-0.011659999999999998,1.56,1.12
678,-0.01164,1.54,1.12
679,-0.011619999999999998,1.54,1.12
680,-0.0116,1.54,1.12
681,-0.011579999999999998,1.54,1.12
682,-0.011559999999999999,1.54,1.12
683,-0.01154,1.54,1.12
684,-0.011519999999999999,1.52,1.1
685,-0.0115,1.52,1.1
686,-0.011479999999999999,1.52,1.1
687,-0.01146,1.52,1.1
688,-0.011439999999999999,1.5,1.1
689,-0.01142,1.5,1.1
690,-0.011399999999999999,1.5,1.1
691,-0.01138,1.5,1.1
692,-0.011359999999999999,1.5,1.1
693,-0.01134,1.48,1.1
694,-0.011319999999999998,1.48,1.1
695,-0.0113,1.48,1.08
696,-0.011279999999999998,1.46,1.08
697,-0.01126,1.46,1.08
698,-0.011239999999999998,1.46,1.08
699,-0.011219999999999999,1.46,1.08
700,-0.0112,1.44,1.08
701,-0.011179999999999999,1.44,1.08
702,-0.01116,1.44,1.08
703,-0.011139999999999999,1.44,1.08
704,-0.01112,1.44,1.08
705,-0.011099999999999999,1.42,1.08
706,-0.01108,1.42,1.08
707,-0.011059999999999999,1.42,1.08
708,-0.01104,1.4000000000000001,1.08
709,-0.011019999999999999,1.4000000000000001,1.08
710,-0.011,1.4000000000000001,1.08
711,-0.010979999999999998,1.3800000000000001,1.08
712,-0.01096,1.3800000000000001,1.06
713,-0.010939999999999998,1.3800000000000001,1.06
714,-0.01092,1.36,1.06
715,-0.010899999999999998,1.36,1.06
716,-0.010879999999999999,1.36,1.06
717,-0.01086,1.36,1.06
718,-0.010839999999999999,1.34,1.06
719,-0.01082,1.34,1.06
720,-0.010799999999999999,1.34,1.06
721,-0.01078,1.32,1.06
722,-0.010759999999999999,1.32,1.06
723,-0.01074,1.3,1.06
724,-0.010719999999999999,1.3,1.04
725,-0.0107,1.3,1.04
726,-0.010679999999999999,1.3,1.04
727,-0.01066,1.28,1.04
728,-0.010639999999999998,1.28,1.04
729,-0.01062,1.26,1.04
730,-0.010599999999999998,1.26,1.04
731,-0.010579999999999999,1.26,1.04
732,-0.010559999999999998,1.24,1.04
733,-0.010539999999999999,1.24,1.04
734,-0.01052,1.22,1.02
735,-0.010499999999999999,1.22,1.02
736,-0.01048,1.2,1.02
737,-0.010459999999999999,1.2,1.02
738,-0.01044,1.2,1.02
739,-0.010419999999999999,1.18,1.02
740,-0.0104,1.18,1.02
741,-0.010379999999999999,1.16,1.02
742,-0.01036,1.16,1.02
743,-0.010339999999999998,1.16,1.02
744,-0.01032,1.1400000000000001,1.02
745,-0.010299999999999998,1.1400000000000001,1.02
746,-0.01028,1.12,1.0
747,-0.010259999999999998,1.12,1.0
748,-0.010239999999999999,1.12,1.0
749,-0.010219999999999998,1.1,1.0
750,-0.010199999999999999,1.1,1.0
751,-0.01018,1.1,1.0
752,-0.010159999999999999,1.08,1.0
753,-0.01014,1.08,1.0
754,-0.010119999999999999,1.06,1.0
755,-0.0101,1.06,1.0
756,-0.010079999999999999,1.04,1.0
757,-0.01006,1.04,0.98
758,-0.010039999999999999,1.02,0.98
759,-0.01002,1.02,0.98
