,time (s),Channel 1 (V),Channel 2 (V)
659,-0.01202,1.6,1.12
660,-0.011999999999999999,1.6,1.12
661,-0.01198,1.6,1.12
662,-0.011959999999999998,1.6,1.12
663,-0.01194,1.6,1.12
664,-0.011919999999999998,1.6,1.12
665,-0.011899999999999999,1.6,1.12
666,-0.01188,1.58,1.1
667,-0.011859999999999999,1.58,1.1
668,-0.01184,1.58,1.1
669,-0.011819999999999999,1.58,1.1
670,-0.0118,1.58,1.1
671,-0.011779999999999999,1.58,1.1
672,-0.01176,1.56,1.1
673,-0.011739999999999999,1.56,1.08
674,-0.01172,1.56,1.08
675,-0.011699999999999999,1.56,1.08
676,-0.01168,1.56,1.08
677,-0.011659999999999998,1.54,1.08
678,-0.01164,1.54,1.08
679,-0.011619999999999998,1.54,1.08
680,-0.0116,1.54,1.08
681,-0.011579999999999998,1.54,1.06
682,-0.011559999999999999,1.54,1.06
683,-0.01154,1.54,1.06
684,-0.011519999999999999,1.52,1.06
685,-0.0115,1.52,1.06
686,-0.011479999999999999,1.52,1.04
687,-0.01146,1.52,1.04
688,-0.011439999999999999,1.5,1.04
689,-0.01142,1.5,1.04
690,-0.011399999999999999,1.5,1.02
691,-0.01138,1.5,1.02
692,-0.011359999999999999,1.5,1.02
693,-0.01134,1.48,1.02
694,-0.011319999999999998,1.48,1.02
695,-0.0113,1.48,1.0
696,-0.011279999999999998,1.46,1.0
697,-0.01126,1.46,1.0
698,-0.011239999999999998,1.46,0.98
699,-0.011219999999999999,1.44,0.98
700,-0.0112,1.44,0.98
701,-0.011179999999999999,1.44,0.98
702,-0.01116,1.44,0.96
703,-0.011139999999999999,1.44,0.96
704,-0.01112,1.44,0.96
705,-0.011099999999999999,1.42,0.96
706,-0.01108,1.42,0.9400000000000001
707,-0.011059999999999999,1.42,0.9400000000000001
708,-0.01104,1.4000000000000001,0.9400000000000001
709,-0.011019999999999999,1.4000000000000001,0.9400000000000001
710,-0.011,1.4000000000000001,0.92
711,-0.010979999999999998,1.3800000000000001,0.92
712,-0.01096,1.3800000000000001,0.92
713,-0.010939999999999998,1.3800000000000001,0.9
714,-0.01092,1.36,0.9
715,-0.010899999999999998,1.36,0.9
716,-0.010879999999999999,1.36,0.9
717,-0.01086,1.36,0.88
718,-0.010839999999999999,1.34,0.88
719,-0.01082,1.34,0.88
720,-0.010799999999999999,1.34,0.86
721,-0.01078,1.32,0.86
722,-0.010759999999999999,1.32,0.86
723,-0.01074,1.32,0.84
724,-0.010719999999999999,1.3,0.84
725,-0.0107,1.3,0.84
726,-0.010679999999999999,1.3,0.8200000000000001
727,-0.01066,1.28,0.8200000000000001
728,-0.010639999999999998,1.28,0.8
729,-0.01062,1.26,0.8
730,-0.010599999999999998,1.26,0.8
731,-0.010579999999999999,1.26,0.8
732,-0.010559999999999998,1.24,0.78
733,-0.010539999999999999,1.24,0.78
734,-0.01052,1.22,0.76
735,-0.010499999999999999,1.22,0.76
736,-0.01048,1.22,0.74
737,-0.010459999999999999,1.2,0.74
738,-0.01044,1.2,0.74
739,-0.010419999999999999,1.2,0.74
740,-0.0104,1.18,0.72
741,-0.010379999999999999,1.18,0.72
742,-0.01036,1.16,0.72
743,-0.010339999999999998,1.16,0.7000000000000001
744,-0.01032,1.1400000000000001,0.7000000000000001
745,-0.010299999999999998,1.1400000000000001,0.68
746,-0.01028,1.12,0.68
747,-0.010259999999999998,1.12,0.66
748,-0.010239999999999999,1.12,0.66
749,-0.010219999999999998,1.12,0.66
750,-0.010199999999999999,1.1,0.64
751,-0.01018,1.1,0.64
752,-0.010159999999999999,1.08,0.62
753,-0.01014,1.08,0.62
754,-0.010119999999999999,1.06,0.62
755,-0.0101,1.06,0.6
756,-0.010079999999999999,1.04,0.6
757,-0.01006,1.04,0.58
758,-0.010039999999999999,1.02,0.58
