,time (s),Channel 1 (V),Channel 2 (V)
754,-0.004979999999999999,0.48,-0.12
755,-0.00497,0.56,-0.04
756,-0.004959999999999999,0.6,0.0
757,-0.0049499999999999995,0.6,0.0
758,-0.004939999999999999,0.52,0.04
759,-0.0049299999999999995,0.48,0.08
760,-0.004919999999999999,0.36,0.08
761,-0.0049099999999999994,0.24,0.12
762,-0.004899999999999999,0.12,0.12
763,-0.004889999999999999,0.04,0.08
764,-0.004879999999999999,-0.04,0.08
765,-0.004869999999999999,-0.12,0.08
766,-0.004859999999999999,-0.12,0.04
767,-0.004849999999999999,-0.08,0.04
768,-0.004839999999999999,0.0,0.04
769,-0.004829999999999999,0.12,0.04
770,-0.00482,0.24,0.04
771,-0.004809999999999999,0.36,0.08
772,-0.0048,0.52,0.08
773,-0.004789999999999999,0.64,0.12
774,-0.0047799999999999995,0.76,0.16
775,-0.004769999999999999,0.84,0.2
776,-0.0047599999999999995,0.88,0.24
777,-0.004749999999999999,0.84,0.28
778,-0.004739999999999999,0.8,0.32
779,-0.004729999999999999,0.72,0.32
780,-0.004719999999999999,0.64,0.36
781,-0.004709999999999999,0.52,0.36
782,-0.004699999999999999,0.36,0.4
783,-0.00469,0.28,0.36
784,-0.004679999999999998,0.2,0.36
785,-0.004669999999999999,0.12,0.32
786,-0.004659999999999999,0.12,0.32
787,-0.00465,0.16,0.28
788,-0.00464,0.2,0.28
789,-0.004629999999999999,0.28,0.28
790,-0.004619999999999999,0.4,0.28
791,-0.0046099999999999995,0.56,0.32
792,-0.0046,0.68,0.32
793,-0.004589999999999999,0.8,0.36
794,-0.004579999999999999,0.92,0.4
795,-0.004569999999999999,1.0,0.4
796,-0.00456,1.0,0.48
797,-0.0045499999999999985,1.0,0.52
798,-0.004539999999999999,0.96,0.52
799,-0.004529999999999999,0.84,0.56
800,-0.00452,0.76,0.56
801,-0.004509999999999998,0.6,0.56
802,-0.004499999999999999,0.44,0.56
803,-0.004489999999999999,0.36,0.56
804,-0.00448,0.28,0.52
805,-0.00447,0.2,0.48
806,-0.004459999999999999,0.16,0.48
807,-0.004449999999999999,0.16,0.44
808,-0.0044399999999999995,0.24,0.44
809,-0.00443,0.32,0.44
810,-0.004419999999999999,0.4,0.44
811,-0.004409999999999999,0.56,0.4
812,-0.004399999999999999,0.68,0.4
813,-0.00439,0.84,0.44
814,-0.0043799999999999985,0.88,0.48
815,-0.004369999999999999,0.96,0.52
816,-0.004359999999999999,1.0,0.56
817,-0.00435,0.96,0.56
818,-0.004339999999999998,0.88,0.6
819,-0.004329999999999999,0.76,0.6
820,-0.004319999999999999,0.68,0.6
821,-0.00431,0.52,0.6
822,-0.0043,0.4,0.6
823,-0.004289999999999999,0.28,0.56
824,-0.004279999999999999,0.16,0.52
825,-0.0042699999999999995,0.08,0.52
826,-0.00426,0.04,0.48
827,-0.004249999999999999,0.08,0.44
828,-0.004239999999999999,0.08,0.4
829,-0.004229999999999999,0.16,0.4
830,-0.00422,0.28,0.4
831,-0.0042099999999999985,0.4,0.36
832,-0.004199999999999999,0.52,0.4
833,-0.004189999999999999,0.64,0.4
834,-0.00418,0.72,0.4
835,-0.004169999999999998,0.76,0.44
836,-0.004159999999999999,0.76,0.48
837,-0.004149999999999999,0.76,0.48
838,-0.00414,0.68,0.52
839,-0.00413,0.56,0.48
840,-0.004119999999999999,0.44,0.48
841,-0.004109999999999999,0.32,0.48
842,-0.0040999999999999995,0.16,0.44
843,-0.00409,0.04,0.44
844,-0.0040799999999999986,-0.08,0.4
845,-0.004069999999999999,-0.16,0.36
846,-0.004059999999999999,-0.2,0.32
847,-0.00405,-0.2,0.28
848,-0.0040399999999999985,-0.16,0.24
849,-0.004029999999999999,-0.08,0.2
850,-0.004019999999999999,0.04,0.16
851,-0.00401,0.12,0.2
852,-0.003999999999999998,0.24,0.2
853,-0.003989999999999999,0.36,0.2
854,-0.003979999999999999,0.4,0.2
855,-0.00397,0.48,0.24
856,-0.00396,0.52,0.24
857,-0.003949999999999999,0.48,0.28
858,-0.003939999999999999,0.36,0.28
859,-0.0039299999999999995,0.28,0.24
860,-0.00392,0.16,0.28
861,-0.0039099999999999985,0.0,0.24
862,-0.003899999999999999,-0.16,0.24
863,-0.0038899999999999994,-0.28,0.16
864,-0.0038799999999999998,-0.36,0.16
865,-0.0038699999999999984,-0.44,0.12
866,-0.003859999999999999,-0.48,0.08
867,-0.0038499999999999993,-0.48,0.04
868,-0.0038399999999999997,-0.48,0.0
869,-0.0038299999999999983,-0.4,-0.04
870,-0.0038199999999999987,-0.28,-0.04
871,-0.003809999999999999,-0.16,-0.08
872,-0.0037999999999999996,-0.04,-0.08
873,-0.00379,0.08,-0.08
874,-0.0037799999999999986,0.12,-0.08
875,-0.003769999999999999,0.2,-0.04
876,-0.0037599999999999995,0.2,-0.04
877,-0.00375,0.2,0.0
878,-0.0037399999999999985,0.12,0.0
879,-0.003729999999999999,0.04,0.0
880,-0.0037199999999999993,-0.12,0.0
881,-0.0037099999999999998,-0.24,0.0
882,-0.0036999999999999984,-0.4,-0.04
883,-0.003689999999999999,-0.52,-0.04
884,-0.0036799999999999992,-0.6,-0.12
885,-0.0036699999999999997,-0.68,-0.12
886,-0.0036599999999999983,-0.72,-0.2
887,-0.0036499999999999987,-0.72,-0.24
888,-0.003639999999999999,-0.64,-0.24
889,-0.0036299999999999995,-0.6,-0.28
890,-0.00362,-0.48,-0.32
891,-0.0036099999999999986,-0.36,-0.32
892,-0.003599999999999999,-0.24,-0.32
893,-0.0035899999999999994,-0.08,-0.32
894,-0.00358,-0.04,-0.28
895,-0.0035699999999999985,0.08,-0.24
896,-0.003559999999999999,0.08,-0.28
897,-0.0035499999999999993,0.04,-0.2
898,-0.0035399999999999997,0.0,-0.2
899,-0.0035299999999999984,-0.08,-0.2
900,-0.003519999999999999,-0.2,-0.2
901,-0.0035099999999999992,-0.36,-0.24
902,-0.0034999999999999996,-0.48,-0.24
903,-0.0034899999999999983,-0.6,-0.24
904,-0.0034799999999999987,-0.68,-0.28
905,-0.003469999999999999,-0.76,-0.32
906,-0.0034599999999999995,-0.8,-0.32
907,-0.00345,-0.72,-0.36
908,-0.0034399999999999986,-0.68,-0.4
909,-0.003429999999999999,-0.6,-0.44
910,-0.0034199999999999994,-0.48,-0.44
911,-0.00341,-0.36,-0.44
912,-0.0033999999999999985,-0.2,-0.44
913,-0.003389999999999999,-0.08,-0.4
914,-0.0033799999999999993,0.0,-0.4
915,-0.0033699999999999997,0.08,-0.36
916,-0.0033599999999999984,0.12,-0.32
917,-0.003349999999999999,0.08,-0.32
918,-0.0033399999999999992,0.04,-0.28
919,-0.0033299999999999996,-0.04,-0.28
920,-0.0033199999999999983,-0.16,-0.28
921,-0.0033099999999999987,-0.28,-0.24
922,-0.003299999999999999,-0.4,-0.24
923,-0.0032899999999999995,-0.52,-0.28
924,-0.00328,-0.6,-0.28
925,-0.0032699999999999986,-0.64,-0.32
926,-0.003259999999999999,-0.68,-0.32
927,-0.0032499999999999994,-0.64,-0.36
928,-0.00324,-0.56,-0.4
929,-0.0032299999999999985,-0.44,-0.4
930,-0.003219999999999999,-0.32,-0.4
931,-0.0032099999999999993,-0.16,-0.36
932,-0.0031999999999999997,-0.04,-0.36
933,-0.0031899999999999984,0.08,-0.36
934,-0.003179999999999999,0.16,-0.32
935,-0.003169999999999999,0.28,-0.32
936,-0.0031599999999999996,0.28,-0.24
937,-0.0031499999999999983,0.32,-0.2
938,-0.0031399999999999987,0.24,-0.2
939,-0.003129999999999999,0.16,-0.16
940,-0.0031199999999999995,0.08,-0.12
941,-0.00311,-0.04,-0.12
942,-0.0030999999999999986,-0.16,-0.12
943,-0.003089999999999999,-0.28,-0.12
944,-0.0030799999999999994,-0.36,-0.16
945,-0.00307,-0.4,-0.16
946,-0.0030599999999999985,-0.4,-0.2
947,-0.003049999999999999,-0.36,-0.2
948,-0.0030399999999999993,-0.32,-0.2
949,-0.0030299999999999997,-0.2,-0.2
950,-0.0030199999999999984,-0.08,-0.2
951,-0.003009999999999999,0.08,-0.2
952,-0.002999999999999999,0.24,-0.16
953,-0.0029899999999999996,0.32,-0.12
954,-0.0029799999999999983,0.44,-0.12
955,-0.0029699999999999987,0.56,-0.08
956,-0.002959999999999999,0.6,0.0
957,-0.0029499999999999995,0.6,0.0
958,-0.00294,0.52,0.08
959,-0.0029299999999999986,0.48,0.08
960,-0.002919999999999999,0.36,0.12
961,-0.0029099999999999994,0.24,0.12
962,-0.0029,0.16,0.12
963,-0.0028899999999999985,0.04,0.12
964,-0.002879999999999999,-0.04,0.08
965,-0.0028699999999999993,-0.12,0.08
966,-0.0028599999999999997,-0.12,0.08
967,-0.0028499999999999984,-0.08,0.04
968,-0.0028399999999999988,-0.04,0.04
969,-0.002829999999999999,0.08,0.04
970,-0.0028199999999999996,0.24,0.04
971,-0.0028099999999999983,0.36,0.08
972,-0.0027999999999999987,0.52,0.08
973,-0.002789999999999999,0.64,0.12
974,-0.0027799999999999995,0.76,0.16
975,-0.00277,0.8,0.2
976,-0.0027599999999999986,0.84,0.24
977,-0.002749999999999999,0.84,0.28
978,-0.0027399999999999994,0.8,0.32
979,-0.00273,0.72,0.36
980,-0.0027199999999999985,0.6,0.4
981,-0.002709999999999999,0.48,0.36
982,-0.0026999999999999993,0.36,0.36
983,-0.0026899999999999997,0.28,0.36
984,-0.0026799999999999984,0.2,0.36
985,-0.0026699999999999988,0.12,0.32
986,-0.002659999999999999,0.08,0.32
987,-0.0026499999999999996,0.16,0.32
988,-0.0026399999999999983,0.2,0.28
989,-0.0026299999999999987,0.28,0.28
990,-0.002619999999999999,0.4,0.28
991,-0.0026099999999999995,0.56,0.28
992,-0.0026,0.72,0.32
993,-0.0025899999999999986,0.8,0.36
994,-0.002579999999999999,0.96,0.4
995,-0.0025699999999999994,1.0,0.44
996,-0.0025599999999999998,1.0,0.48
997,-0.0025499999999999984,1.0,0.48
998,-0.002539999999999999,0.96,0.52
999,-0.0025299999999999993,0.84,0.56
1000,-0.0025199999999999997,0.72,0.6
1001,-0.0025099999999999983,0.6,0.56
1002,-0.0024999999999999988,0.48,0.56
1003,-0.002489999999999999,0.36,0.56
1004,-0.0024799999999999996,0.24,0.52
1005,-0.0024699999999999982,0.2,0.56
1006,-0.0024599999999999986,0.16,0.48
1007,-0.002449999999999999,0.16,0.48
1008,-0.0024399999999999995,0.24,0.4
1009,-0.00243,0.32,0.4
1010,-0.0024199999999999985,0.44,0.4
1011,-0.002409999999999999,0.56,0.44
1012,-0.0023999999999999994,0.68,0.44
1013,-0.0023899999999999998,0.8,0.44
1014,-0.0023799999999999984,0.88,0.48
1015,-0.002369999999999999,0.96,0.52
1016,-0.0023599999999999993,1.0,0.52
1017,-0.0023499999999999997,0.96,0.56
1018,-0.0023399999999999983,0.88,0.6
1019,-0.0023299999999999987,0.76,0.6
1020,-0.002319999999999999,0.64,0.6
1021,-0.0023099999999999996,0.52,0.6
1022,-0.0022999999999999982,0.4,0.6
1023,-0.0022899999999999986,0.24,0.6
1024,-0.002279999999999999,0.16,0.56
1025,-0.0022699999999999994,0.08,0.52
1026,-0.00226,0.04,0.48
1027,-0.0022499999999999985,0.04,0.44
1028,-0.002239999999999999,0.08,0.44
1029,-0.0022299999999999993,0.2,0.4
1030,-0.0022199999999999998,0.28,0.4
1031,-0.0022099999999999984,0.4,0.36
1032,-0.002199999999999999,0.52,0.4
1033,-0.0021899999999999992,0.64,0.4
1034,-0.0021799999999999996,0.72,0.4
1035,-0.0021699999999999983,0.76,0.44
1036,-0.0021599999999999987,0.76,0.48
1037,-0.002149999999999999,0.76,0.48
1038,-0.0021399999999999995,0.68,0.48
1039,-0.002129999999999998,0.6,0.48
1040,-0.0021199999999999986,0.4,0.48
1041,-0.002109999999999999,0.32,0.48
1042,-0.0020999999999999994,0.16,0.48
1043,-0.00209,0.0,0.4
1044,-0.0020799999999999985,-0.08,0.4
1045,-0.002069999999999999,-0.16,0.36
1046,-0.0020599999999999993,-0.2,0.32
1047,-0.0020499999999999997,-0.2,0.28
1048,-0.0020399999999999984,-0.16,0.28
1049,-0.002029999999999999,-0.08,0.2
1050,-0.0020199999999999992,0.0,0.16
1051,-0.0020099999999999996,0.12,0.2
1052,-0.0019999999999999983,0.24,0.2
1053,-0.0019899999999999987,0.36,0.2
1054,-0.001979999999999999,0.4,0.2
1055,-0.0019699999999999995,0.48,0.24
1056,-0.001959999999999998,0.48,0.24
1057,-0.0019499999999999986,0.44,0.24
1058,-0.001939999999999999,0.36,0.28
1059,-0.0019299999999999994,0.28,0.28
1060,-0.0019199999999999998,0.16,0.24
1061,-0.0019099999999999985,0.0,0.24
1062,-0.001899999999999999,-0.12,0.24
1063,-0.0018899999999999993,-0.28,0.2
1064,-0.0018799999999999997,-0.4,0.16
1065,-0.0018699999999999984,-0.48,0.12
1066,-0.0018599999999999988,-0.48,0.08
1067,-0.0018499999999999992,-0.48,0.04
1068,-0.0018399999999999996,-0.48,0.0
1069,-0.0018299999999999983,-0.36,-0.04
1070,-0.0018199999999999987,-0.28,-0.04
1071,-0.0018099999999999991,-0.16,-0.04
1072,-0.0017999999999999995,-0.04,-0.08
1073,-0.0017899999999999982,0.08,-0.08
1074,-0.0017799999999999986,0.16,-0.08
1075,-0.001769999999999999,0.24,-0.04
1076,-0.0017599999999999994,0.2,-0.04
1077,-0.0017499999999999998,0.2,-0.04
1078,-0.0017399999999999985,0.12,0.0
1079,-0.001729999999999999,0.04,0.0
1080,-0.0017199999999999993,-0.12,0.0
1081,-0.0017099999999999997,-0.24,0.0
1082,-0.0016999999999999984,-0.4,-0.04
1083,-0.0016899999999999988,-0.52,-0.04
1084,-0.0016799999999999992,-0.6,-0.12
1085,-0.0016699999999999996,-0.68,-0.12
1086,-0.0016599999999999983,-0.72,-0.2
1087,-0.0016499999999999987,-0.72,-0.24
1088,-0.001639999999999999,-0.68,-0.24
1089,-0.0016299999999999995,-0.6,-0.28
1090,-0.0016199999999999982,-0.48,-0.28
1091,-0.0016099999999999986,-0.32,-0.32
1092,-0.001599999999999999,-0.2,-0.32
1093,-0.0015899999999999994,-0.08,-0.32
1094,-0.0015799999999999998,0.0,-0.28
1095,-0.0015699999999999985,0.04,-0.28
1096,-0.0015599999999999989,0.08,-0.24
1097,-0.0015499999999999993,0.04,-0.24
1098,-0.0015399999999999997,0.0,-0.24
1099,-0.0015299999999999984,-0.12,-0.2
1100,-0.0015199999999999988,-0.24,-0.24
1101,-0.0015099999999999992,-0.36,-0.24
1102,-0.0014999999999999996,-0.48,-0.24
1103,-0.0014899999999999983,-0.56,-0.24
1104,-0.0014799999999999987,-0.68,-0.28
1105,-0.001469999999999999,-0.76,-0.32
1106,-0.0014599999999999995,-0.8,-0.32
1107,-0.0014499999999999982,-0.72,-0.36
1108,-0.0014399999999999986,-0.72,-0.4
1109,-0.001429999999999999,-0.6,-0.44
1110,-0.0014199999999999994,-0.48,-0.44
1111,-0.0014099999999999998,-0.32,-0.44
1112,-0.0013999999999999985,-0.2,-0.44
1113,-0.0013899999999999989,-0.08,-0.4
1114,-0.0013799999999999993,0.0,-0.4
1115,-0.0013699999999999997,0.08,-0.36
1116,-0.0013599999999999984,0.12,-0.32
1117,-0.0013499999999999988,0.08,-0.32
1118,-0.0013399999999999992,0.04,-0.28
1119,-0.0013299999999999996,-0.04,-0.28
1120,-0.0013199999999999983,-0.16,-0.24
1121,-0.0013099999999999987,-0.28,-0.24
1122,-0.001299999999999999,-0.4,-0.24
1123,-0.0012899999999999995,-0.52,-0.24
1124,-0.0012799999999999982,-0.6,-0.28
1125,-0.0012699999999999986,-0.64,-0.32
1126,-0.001259999999999999,-0.64,-0.32
1127,-0.0012499999999999994,-0.64,-0.36
1128,-0.0012399999999999998,-0.56,-0.36
1129,-0.0012299999999999985,-0.48,-0.36
1130,-0.0012199999999999989,-0.36,-0.4
1131,-0.0012099999999999993,-0.16,-0.36
1132,-0.0011999999999999997,-0.04,-0.36
1133,-0.0011899999999999984,0.08,-0.36
1134,-0.0011799999999999988,0.2,-0.32
1135,-0.0011699999999999992,0.28,-0.28
1136,-0.0011599999999999996,0.28,-0.24
1137,-0.0011499999999999982,0.28,-0.2
1138,-0.0011399999999999987,0.24,-0.16
1139,-0.001129999999999999,0.2,-0.16
1140,-0.0011199999999999995,0.08,-0.16
1141,-0.0011099999999999981,-0.04,-0.12
1142,-0.0010999999999999985,-0.16,-0.12
1143,-0.001089999999999999,-0.28,-0.12
1144,-0.0010799999999999994,-0.36,-0.12
1145,-0.0010699999999999998,-0.4,-0.16
1146,-0.0010599999999999984,-0.4,-0.16
1147,-0.0010499999999999989,-0.4,-0.2
1148,-0.0010399999999999993,-0.32,-0.2
1149,-0.0010299999999999997,-0.2,-0.24
1150,-0.0010199999999999983,-0.08,-0.2
1151,-0.0010099999999999987,0.08,-0.2
1152,-0.0009999999999999992,0.24,-0.16
1153,-0.0009899999999999996,0.36,-0.12
1154,-0.0009799999999999982,0.44,-0.12
1155,-0.0009699999999999986,0.56,-0.04
1156,-0.000959999999999999,0.6,0.0
1157,-0.0009499999999999995,0.6,0.0
1158,-0.0009399999999999981,0.52,0.04
1159,-0.0009299999999999985,0.48,0.08
1160,-0.0009199999999999989,0.36,0.12
1161,-0.0009099999999999994,0.24,0.12
1162,-0.0008999999999999998,0.12,0.12
1163,-0.0008899999999999984,0.0,0.08
1164,-0.0008799999999999988,-0.04,0.12
1165,-0.0008699999999999992,-0.08,0.08
1166,-0.0008599999999999997,-0.12,0.08
1167,-0.0008499999999999983,-0.08,0.04
1168,-0.0008399999999999987,-0.04,0.04
1169,-0.0008299999999999991,0.12,0.04
1170,-0.0008199999999999995,0.2,0.04
1171,-0.0008099999999999982,0.36,0.08
1172,-0.0007999999999999986,0.52,0.08
1173,-0.000789999999999999,0.6,0.12
1174,-0.0007799999999999994,0.76,0.16
1175,-0.0007699999999999981,0.8,0.2
1176,-0.0007599999999999985,0.88,0.24
1177,-0.0007499999999999989,0.84,0.28
1178,-0.0007399999999999993,0.8,0.32
1179,-0.0007299999999999997,0.72,0.36
1180,-0.0007199999999999984,0.6,0.36
1181,-0.0007099999999999988,0.52,0.4
1182,-0.0006999999999999992,0.36,0.4
1183,-0.0006899999999999996,0.28,0.4
1184,-0.0006799999999999983,0.2,0.36
1185,-0.0006699999999999987,0.12,0.36
1186,-0.0006599999999999991,0.08,0.32
1187,-0.0006499999999999995,0.12,0.32
1188,-0.0006399999999999982,0.2,0.32
1189,-0.0006299999999999986,0.32,0.28
1190,-0.000619999999999999,0.4,0.28
1191,-0.0006099999999999994,0.56,0.28
1192,-0.0005999999999999981,0.68,0.32
1193,-0.0005899999999999985,0.8,0.36
1194,-0.0005799999999999989,0.92,0.36
1195,-0.0005699999999999993,1.0,0.4
1196,-0.0005599999999999997,1.0,0.44
1197,-0.0005499999999999984,1.0,0.48
1198,-0.0005399999999999988,0.96,0.52
1199,-0.0005299999999999992,0.84,0.56
1200,-0.0005199999999999996,0.76,0.56
1201,-0.0005099999999999983,0.6,0.6
1202,-0.0004999999999999987,0.48,0.56
1203,-0.0004899999999999991,0.36,0.56
1204,-0.0004799999999999995,0.24,0.56
1205,-0.0004699999999999982,0.2,0.48
1206,-0.0004599999999999986,0.2,0.48
1207,-0.000449999999999999,0.2,0.44
1208,-0.0004399999999999994,0.24,0.44
1209,-0.0004299999999999981,0.32,0.4
1210,-0.0004199999999999985,0.44,0.4
1211,-0.0004099999999999989,0.56,0.4
1212,-0.0003999999999999993,0.68,0.44
1213,-0.0003899999999999997,0.8,0.44
1214,-0.0003799999999999984,0.88,0.48
1215,-0.0003699999999999988,0.96,0.48
1216,-0.0003599999999999992,0.96,0.56
1217,-0.0003499999999999996,0.96,0.6
1218,-0.0003399999999999983,0.88,0.6
1219,-0.0003299999999999987,0.76,0.6
1220,-0.0003199999999999991,0.64,0.6
1221,-0.0003099999999999995,0.52,0.6
1222,-0.0002999999999999982,0.4,0.6
1223,-0.0002899999999999986,0.28,0.56
1224,-0.000279999999999999,0.16,0.56
1225,-0.0002699999999999994,0.08,0.48
1226,-0.0002599999999999981,0.04,0.48
1227,-0.0002499999999999985,0.04,0.44
1228,-0.0002399999999999989,0.12,0.4
1229,-0.0002299999999999993,0.2,0.4
1230,-0.0002199999999999997,0.28,0.4
1231,-0.00020999999999999838,0.4,0.4
1232,-0.0001999999999999988,0.52,0.4
1233,-0.0001899999999999992,0.64,0.4
1234,-0.0001799999999999996,0.72,0.4
1235,-0.00016999999999999828,0.8,0.44
1236,-0.00015999999999999868,0.76,0.48
1237,-0.0001499999999999991,0.72,0.48
1238,-0.0001399999999999995,0.68,0.48
1239,-0.00012999999999999817,0.6,0.48
1240,-0.00011999999999999858,0.44,0.48
1241,-0.00010999999999999899,0.28,0.48
1242,-9.99999999999994e-05,0.12,0.48
1243,-8.999999999999807e-05,0.04,0.44
1244,-7.999999999999848e-05,-0.08,0.4
1245,-6.999999999999888e-05,-0.16,0.36
1246,-5.999999999999929e-05,-0.2,0.32
1247,-4.99999999999997e-05,-0.2,0.28
1248,-3.999999999999837e-05,-0.16,0.24
1249,-2.9999999999998778e-05,-0.08,0.24
1250,-1.9999999999999185e-05,0.0,0.2
1251,-9.999999999999593e-06,0.12,0.2
1252,1.734723475976807e-18,0.24,0.16
1253,1.0000000000001327e-05,0.36,0.16
1254,2.000000000000092e-05,0.4,0.2
1255,3.0000000000000512e-05,0.48,0.2
1256,4.000000000000184e-05,0.48,0.24
1257,5.000000000000143e-05,0.44,0.24
1258,6.0000000000001025e-05,0.4,0.24
1259,7.000000000000062e-05,0.28,0.24
1260,8.000000000000194e-05,0.16,0.28
1261,9.000000000000154e-05,0.0,0.24
1262,0.00010000000000000113,-0.12,0.24
1263,0.00011000000000000072,-0.28,0.2
1264,0.00012000000000000031,-0.4,0.16
1265,0.00013000000000000164,-0.48,0.12
1266,0.00014000000000000123,-0.48,0.08
1267,0.00015000000000000083,-0.48,0.0
1268,0.00016000000000000042,-0.48,0.0
1269,0.00017000000000000175,-0.36,-0.04
1270,0.00018000000000000134,-0.28,-0.04
1271,0.00019000000000000093,-0.16,-0.04
1272,0.00020000000000000052,-0.04,-0.08
1273,0.00021000000000000185,0.08,-0.08
1274,0.00022000000000000144,0.16,-0.08
1275,0.00023000000000000104,0.2,-0.04
1276,0.00024000000000000063,0.24,-0.04
1277,0.00025000000000000196,0.2,-0.04
1278,0.00026000000000000155,0.08,0.0
1279,0.00027000000000000114,0.04,0.0
1280,0.00028000000000000073,-0.12,0.0
1281,0.0002900000000000003,-0.24,0.0
1282,0.00030000000000000165,-0.4,-0.04
1283,0.00031000000000000125,-0.52,-0.08
1284,0.00032000000000000084,-0.64,-0.12
1285,0.00033000000000000043,-0.68,-0.12
1286,0.00034000000000000176,-0.72,-0.2
1287,0.00035000000000000135,-0.72,-0.24
1288,0.00036000000000000094,-0.68,-0.28
1289,0.00037000000000000054,-0.56,-0.28
1290,0.00038000000000000186,-0.48,-0.32
1291,0.00039000000000000146,-0.36,-0.32
1292,0.00040000000000000105,-0.2,-0.32
1293,0.00041000000000000064,-0.12,-0.28
1294,0.00042000000000000197,-0.04,-0.28
1295,0.00043000000000000156,0.04,-0.24
1296,0.00044000000000000115,0.08,-0.28
1297,0.00045000000000000075,0.08,-0.24
1298,0.00046000000000000034,-0.04,-0.24
1299,0.00047000000000000167,-0.08,-0.2
1300,0.00048000000000000126,-0.2,-0.2
1301,0.0004900000000000009,-0.36,-0.2
1302,0.0005000000000000004,-0.48,-0.2
1303,0.0005100000000000018,-0.6,-0.24
1304,0.0005200000000000014,-0.72,-0.28
1305,0.000530000000000001,-0.76,-0.32
1306,0.0005400000000000005,-0.8,-0.32
1307,0.0005500000000000019,-0.76,-0.36
1308,0.0005600000000000015,-0.68,-0.4
1309,0.0005700000000000011,-0.6,-0.4
1310,0.0005800000000000007,-0.48,-0.44
1311,0.000590000000000002,-0.36,-0.44
1312,0.0006000000000000016,-0.2,-0.44
1313,0.0006100000000000012,-0.08,-0.4
1314,0.0006200000000000008,0.0,-0.4
1315,0.0006300000000000004,0.08,-0.36
1316,0.0006400000000000017,0.12,-0.32
1317,0.0006500000000000013,0.08,-0.32
1318,0.0006600000000000009,0.04,-0.28
1319,0.0006700000000000005,-0.04,-0.24
1320,0.0006800000000000018,-0.16,-0.28
1321,0.0006900000000000014,-0.28,-0.24
1322,0.000700000000000001,-0.4,-0.24
1323,0.0007100000000000006,-0.52,-0.28
1324,0.0007200000000000019,-0.6,-0.28
1325,0.0007300000000000015,-0.64,-0.32
1326,0.0007400000000000011,-0.64,-0.32
1327,0.0007500000000000007,-0.64,-0.36
1328,0.000760000000000002,-0.56,-0.4
1329,0.0007700000000000016,-0.44,-0.4
1330,0.0007800000000000012,-0.32,-0.4
1331,0.0007900000000000008,-0.2,-0.4
1332,0.0008000000000000004,-0.04,-0.36
1333,0.0008100000000000017,0.08,-0.36
1334,0.0008200000000000013,0.2,-0.32
1335,0.0008300000000000009,0.28,-0.28
1336,0.0008400000000000005,0.32,-0.24
1337,0.0008500000000000018,0.32,-0.24
1338,0.0008600000000000014,0.24,-0.2
1339,0.000870000000000001,0.2,-0.16
1340,0.0008800000000000006,0.08,-0.12
1341,0.0008900000000000019,-0.04,-0.12
1342,0.0009000000000000015,-0.16,-0.12
1343,0.0009100000000000011,-0.28,-0.12
1344,0.0009200000000000007,-0.36,-0.16
1345,0.000930000000000002,-0.4,-0.16
1346,0.0009400000000000016,-0.4,-0.16
1347,0.0009500000000000012,-0.4,-0.24
1348,0.0009600000000000008,-0.28,-0.2
1349,0.0009700000000000004,-0.16,-0.24
1350,0.0009800000000000017,-0.08,-0.2
1351,0.0009900000000000013,0.08,-0.2
1352,0.0010000000000000009,0.24,-0.2
1353,0.0010100000000000005,0.32,-0.16
1354,0.0010200000000000018,0.48,-0.12
1355,0.0010300000000000014,0.56,-0.08
1356,0.001040000000000001,0.6,-0.04
1357,0.0010500000000000006,0.56,0.0
1358,0.001060000000000002,0.56,0.04
1359,0.0010700000000000015,0.48,0.08
1360,0.001080000000000001,0.36,0.12
1361,0.0010900000000000007,0.24,0.08
1362,0.001100000000000002,0.16,0.12
1363,0.0011100000000000016,0.0,0.08
1364,0.0011200000000000012,-0.04,0.12
1365,0.0011300000000000008,-0.08,0.08
1366,0.0011400000000000004,-0.08,0.08
1367,0.0011500000000000017,-0.08,0.08
1368,0.0011600000000000013,0.0,0.0
1369,0.001170000000000001,0.08,0.04
1370,0.0011800000000000005,0.24,0.04
1371,0.0011900000000000018,0.36,0.08
1372,0.0012000000000000014,0.52,0.08
1373,0.001210000000000001,0.64,0.12
1374,0.0012200000000000006,0.76,0.16
1375,0.001230000000000002,0.8,0.2
1376,0.0012400000000000015,0.88,0.24
1377,0.0012500000000000011,0.84,0.24
1378,0.0012600000000000007,0.8,0.32
1379,0.001270000000000002,0.72,0.36
1380,0.0012800000000000016,0.6,0.4
1381,0.0012900000000000012,0.52,0.4
1382,0.0013000000000000008,0.36,0.4
1383,0.0013100000000000004,0.24,0.36
1384,0.0013200000000000017,0.2,0.36
1385,0.0013300000000000013,0.12,0.36
1386,0.001340000000000001,0.12,0.32
1387,0.0013500000000000005,0.16,0.32
1388,0.0013600000000000018,0.2,0.28
1389,0.0013700000000000014,0.28,0.28
1390,0.001380000000000001,0.4,0.32
1391,0.0013900000000000006,0.56,0.28
1392,0.001400000000000002,0.68,0.32
1393,0.0014100000000000015,0.8,0.36
1394,0.0014200000000000011,0.92,0.4
1395,0.0014300000000000007,1.0,0.44
1396,0.001440000000000002,1.04,0.44
1397,0.0014500000000000016,1.0,0.48
1398,0.0014600000000000012,0.92,0.52
1399,0.0014700000000000008,0.84,0.56
1400,0.0014800000000000004,0.72,0.56
